id,name,lat,lon,nameplate,generation,fuel,doeid,age,capacityfactor,co2emissions,co2emissionsRate
2187,Calvert City,37.0467,-88.3506,27,204428,GAS,55308,15,0.143,311303.51,893.62
4657,Air Products Port Arthur,29.8577,-93.9653,139,866273,GAS,55309,10.7,0.636,0.00,0.00
4665,BASF Freeport Works,29,-95.3833,93,591733,GAS,55311,16,0.592,0.00,0.00
4785,Ingleside Cogeneration,27.8827,-97.2429,548,2782451,GAS,55313,16,0.482,0.00,0.00
1952,Raleigh CO2 Plant,42.2332,-89.0961,5,1208,GAS,55316,16,0.261,0.00,0.00
2346,Fore River Generating Station,42.2417,-70.9653,872,4247152,GAS,55317,12,0.303,27188.03,1171.75
1292,Indian River,28.4933,-80.7825,609,241250,GAS,55318,46.3,0.777,1228588.49,4010.71
1380,Athens Regional Medical Center,33.9625,-83.3981,5,32,OIL,55319,15.1,0.156,0.00,0.00
4963,Wise County Power LLC,33.0583,-97.9103,746,4999176,GAS,55320,11,0.246,8248.34,82.33
3637,Chuck Lenzie Generating Station,36.3853,-114.9228,1466,7166875,GAS,55322,9,0.289,0.00,0.00
4669,Baytown Energy Center LLC,29.7731,-94.9019,915,3995442,GAS,55327,13,0.015,55730.56,1271.00
4234,Hermiston Power Partnership,45.7931,-119.3117,689,3241573,GAS,55328,13,0.927,0.00,0.00
1483,Washington County,33.0917,-82.9803,796,252880,GAS,55332,12,0.364,0.00,0.00
470,Delta Energy Center,38.0167,-121.8439,944,3995756,GAS,55333,13,0.245,1436335.09,1029.08
1892,Holland Energy Facility,39.2242,-88.7594,702,665353,GAS,55334,13,0.566,0.00,0.00
4304,AES Ironwood LLC,40.3509,-76.3658,778,3646441,GAS,55337,14,0.011,2170.75,1831.08
202,Dell Power Station,35.8619,-90.0253,679,674427,GAS,55340,8,0.385,0.00,0.00
2981,Woodstock Windfarm,43.9939,-96.1133,10,19495,WIND,55342,16,0,9870.36,5489.63
3612,Luna Energy Facility,32.2983,-107.78,650,1907383,GAS,55343,9,0.811,21449.81,1023.26
776,Otay Mesa Generating Project,32.5733,-116.9153,689,2161883,GAS,55345,6,0.833,977940.16,2735.34
4316,Armstrong,40.6383,-79.3503,688,87695,GAS,55347,13,0.317,0.00,0.00
4111,Troy Energy LLC,41.4774,-83.4616,688,181855,GAS,55348,13,0.002,1212.78,2495.44
5524,Pleasants Energy LLC,39.3328,-81.3639,344,28503,GAS,55349,13,0.151,85850.12,1933.52
2848,Lakota Ridge LLC,44.5442,-96.2089,11,21962,WIND,55353,16,0.319,1950735.24,2189.53
2917,Shaokatan Hills LLC,44.5442,-96.2089,12,26844,WIND,55354,16,0.342,43129.15,929.53
4680,Brazos Valley Generating Facility,29.4731,-95.6244,676,2435124,GAS,55357,12,0.858,1072062.76,2419.06
4712,Cottonwood Energy Project,30.2588,-93.7353,1336,3126205,GAS,55358,12,0.737,12032667.51,1978.71
2064,Sugar Creek Power,39.3922,-87.5103,555,1542943,GAS,55364,12.6,0.347,0.00,0.00
4749,Exelon LaPorte Generating Station,29.702,-95.071,236,41112,GAS,55365,14,0.1,0.00,0.00
4953,West Texas Wind Energy LLC,31.1392,-102.2253,75,202530,WIND,55367,16,0.153,679998.80,2412.39
4002,Wethersfield Wind Farm,42.6856,-78.2506,7,12868,WIND,55368,15,0.003,17991.19,2257.08
1496,Hamakua Energy Plant,20.0941,-155.4712,66,286176,OIL,55369,15,0.878,0.00,0.00
4366,Green Mountain Wind Farm,39.85,-79.0778,10,9338,WIND,55370,15,0.002,1796.18,2558.67
262,Harquahala Generating Project,33.4759,-113.1133,1325,1692211,GAS,55372,11,0.87,692876.16,3156.57
3700,Astoria Energy,40.7825,-73.8964,520,3345237,GAS,55375,9,0.148,2763499.34,2716.99
4349,FirstEnergy Allegheny Energy Units 8 & 9,39.7475,-79.8388,88,99762,GAS,55377,15,0.117,754561.09,2885.46
234,Union Power Partners LP,33.2961,-92.5933,2428,6376869,GAS,55380,12,0.013,1804.35,13053.71
5054,Commonwealth Chesapeake,37.9892,-75.54,403,52915,OIL,55381,14.4,0.473,2373951.35,855.75
1426,KGen Murray I and II LLC,34.7094,-84.9182,1192,2406931,GAS,55382,13,0.456,3143.50,26.26
4505,Columbia Energy Center,33.8692,-81.0183,669,192682,GAS,55386,11,0.048,1949.00,1289.02
4910,State Farm Insur Support Center Central,32.9192,-96.9894,11,18,OIL,55390,17,0,1040.32,10836.69
5454,RockGen Energy Center,42.9767,-89.0492,561,167654,GAS,55391,14,0.357,942023.30,936.76
1994,Zion Energy Center,42.4776,-87.895,597,140105,GAS,55392,12.7,0.108,50057.62,1210.32
700,Metcalf Energy Center,37.2169,-121.7439,635,2612896,GAS,55393,10,0.13,61117.90,1225.27
3101,Crossroads Energy Center,34.183,-90.5621,306,24780,GAS,55395,13,0.437,0.00,0.00
577,Green Power I,33.9014,-116.7167,17,36474,WIND,55396,40,0.586,1738199.44,2074.26
4116,Washington Energy Facility,39.5798,-81.6571,715,1646147,GAS,55397,13,0.752,17988866.72,1991.36
4718,Delaware Mountain Windfarm,31.6414,-104.7519,23,47939,WIND,55399,16,0.197,0.00,0.00
523,Elk Hills Power LLC,35.2803,-119.311,623,3753117,GAS,55400,12,0.245,1075997.62,2235.14
4099,Rolling Hills Generating LLC,39.0839,-82.3328,978,42151,GAS,55401,12,-0.065,0.00,0.00
2686,Renaissance Power LLC,43.1864,-84.8429,680,310496,GAS,55402,13,0.233,0.00,0.00
2238,Carville Energy LLC,30.2292,-91.065,570,2560612,GAS,55404,12,0.728,456204.20,3023.64
3703,Athens Generating Plant,42.2728,-73.8492,1323,6108163,GAS,55405,11.2,0.24,0.00,0.00
1404,Effingham County Power Project,32.2792,-81.2842,597,2120194,GAS,55406,12,0.591,2162955.49,998.63
129,Calhoun Energy Center,33.5883,-85.9731,748,274176,GAS,55409,12,0.649,0.00,0.00
150,Hillabee Energy Center,33,-85.9031,823,2181265,GAS,55411,5,0.461,584342.43,2411.47
1325,Osprey Energy Center,28.0525,-81.8083,644,2155131,GAS,55412,11,0.051,4475.94,4517.59
1344,Shady Hills Generating Station,28.3665,-82.5591,546,935991,GAS,55414,13,0.526,0.00,0.00
1369,Vandolah Power Station,27.5242,-81.9236,728,375684,GAS,55415,13,1.101,593254.79,638.61
1950,Raccoon Creek Energy Center,38.6996,-88.5392,456,13087,GAS,55417,13,0.352,0.00,0.00
215,KGen Hot Spring Generating Facility,34.2963,-92.8683,715,813835,GAS,55418,13,0.103,0.00,0.00
2283,Plaquemine Cogeneration Plant,30.3215,-91.2392,987,4432455,GAS,55419,11,0.002,903.94,5429.08
1275,DeSoto County Plant,27.2272,-81.8092,399,11493,OIL,55422,13,0.026,19780.68,603.77
2207,Kentucky Mills,37.8948,-86.6854,88,363611,BIOMASS,55429,14,0.472,60539.73,1215.00
2232,Bayou Cove Peaking Power,30.2825,-92.5994,440,34987,GAS,55433,13,0.593,10310229.90,2297.39
1859,Elgin Energy Center,41.9997,-88.2445,540,53860,GAS,55438,13,0.003,3174.60,1550.86
5135,Tenaska Virginia Generating Station,37.8667,-78.3813,946,3579646,GAS,55439,11,0.245,0.00,0.00
176,Tenaska Central Alabama Generating Stn,32.6503,-86.7386,927,1638043,GAS,55440,12,0.625,11212862.17,2037.36
3000,Columbia Energy Center,39.0183,-92.2633,163,3673,GAS,55447,14,0.237,194006.82,3739.89
3116,Magnolia Power Plant,34.8358,-89.2017,1004,1641226,GAS,55451,12,0.022,5596.56,1319.63
1092,Fountain Valley Power Facility,38.5569,-104.6875,228,431398,GAS,55453,14,0.015,8413.22,2168.64
278,Red Hawk,33.33,-112.84,1136,3376012,GAS,55455,13,0.288,995699.14,878.47
4156,McClain Energy Facility,35.2979,-97.5896,469,3118546,GAS,55457,14,0.059,6687.85,1055.03
4171,Redbud Power Plant,35.6853,-97.2242,1434,5399002,GAS,55463,11,0.756,391866.50,1338.53
4717,Deer Park Energy Center,29.7153,-95.1361,996,5684394,GAS,55464,11.4,0.6,83813.82,590.59
2279,Ouachita,32.7056,-92.0697,904,1129344,GAS,55467,13,0.069,6397.75,5268.06
4765,Green Power 2,29.3775,-94.9328,861,4054531,GAS,55470,10.3,0.821,13429897.68,1981.91
5565,Neil Simpson Gas Turbine #2,44.2853,-105.3841,40,1963,GAS,55477,14,0.868,0.00,0.00
4589,Lange Gas Turbines,44.1212,-103.2608,40,4733,GAS,55478,13,0.823,640520.44,3012.13
5583,Wygen 1,44.2862,-105.3843,88,639854,COAL,55479,12,0.004,0.00,0.00
4757,Forney Energy Center,32.7563,-96.4916,1784,6560628,GAS,55480,12,0.498,1956.29,71.77
270,Mesquite Generating Station,33.344,-112.8535,1383,7602046,GAS,55481,12,0.883,0.00,0.00
5239,Goldendale Generating Station,45.8114,-120.833,280,1523818,GAS,55482,11,0.656,376678.34,3670.52
3180,Blackburn Landfill Co-Generation,35.6067,-81.3006,3,19800,BIOMASS,55488,15.1,0.577,0.00,0.00
1881,Goose Creek Energy Center,40.1083,-88.5986,684,72110,GAS,55496,12,0.589,1347657.57,851.17
391,CalPeak Power Vaca Dixon Peaker Plant,38.3989,-121.9239,50,5207,GAS,55499,13,0.949,0.00,0.00
4151,Kiamichi Energy Facility,34.6831,-95.9349,1370,3235649,GAS,55501,12,0.338,0.00,0.00
2035,Lawrenceburg Energy Facility,39.0913,-84.8667,1232,1469295,GAS,55502,11,0.241,0.00,0.00
4007,AEP Waterford Facility,39.5314,-81.7172,922,1220979,GAS,55503,12,0.349,0.00,0.00
1108,Limon Generating Station,39.2038,-103.7005,154,12536,GAS,55504,13,0.494,1258246.79,884.22
1093,Frank Knutson,39.9414,-104.6817,154,41531,GAS,55505,13,0.002,278.34,572.61
390,CalPeak Power Panoche Peaker Plant,36.6531,-120.5797,50,5194,GAS,55508,14,0.328,0.00,0.00
387,CalPeak Power Border Peaker Plant,32.5622,-116.9433,50,12067,GAS,55510,14,0.154,0.00,0.00
388,CalPeak Power El Cajon Peaker Plant,32.7971,-116.972,49,13799,GAS,55512,13,0.249,0.00,0.00
389,CalPeak Power Enterprise Peaker Plant,33.1221,-117.117,49,17008,GAS,55513,14,0.517,0.00,0.00
3631,Apex Generating Station,36.4178,-114.9622,601,1775965,GAS,55514,12,0.799,216801.53,1180.54
4347,Fayette Energy Facility,39.8592,-79.9182,644,2011240,GAS,55516,12,0.707,405845.73,4084.80
1223,Wallingford Energy LLC,41.4486,-72.8358,250,217799,GAS,55517,14,0.836,0.00,0.00
606,High Desert Power Plant,34.5953,-117.3647,852,3283954,GAS,55518,12,0.004,2577.57,2407.82
288,Sundance,32.9285,-111.5899,450,107797,GAS,55522,13,0.01,6926.46,2832.91
5423,MMSD South Shore Wastewater,42.8869,-87.8422,5,12664,BIOMASS,55525,8.5,0.05,1480.49,469.33
4660,Atascosita,29.9522,-95.2422,8,55012,BIOMASS,55526,11.8,-0.063,0.00,0.00
3311,Water Filter Plant #2,35.7377,-81.7287,2,95,OIL,55534,23,0.235,833372.38,2284.89
4780,Hoover Company,31.9022,-106.5806,7,161,OIL,55536,15.5,0.735,5759.09,994.58
529,Escondido Power Plant,33.1261,-117.1172,44,676,GAS,55538,14,0.29,0.00,0.00
415,Chula Vista I,32.5914,-117.0586,44,906,GAS,55540,14,0.004,1124.73,732.49
614,Indigo Energy Facility,33.9114,-116.5533,150,63600,GAS,55541,14,0.778,1002222.21,2577.65
666,Larkspur Energy Facility,32.5672,-116.9444,100,47700,GAS,55542,14,0.351,988710.28,882.57
4241,Klamath Expansion Project,42.1725,-121.8139,118,5893,GAS,55544,13,0.056,6453.76,1089.24
4778,Hidalgo Energy Center,26.3417,-98.1757,551,1908161,GAS,55545,15,0.004,1673.22,3277.61
4668,Baytown,29.6744,-94.9139,5,16448,BIOMASS,55551,12,0.658,198193.45,628.29
4675,Bluebonnet,29.8108,-95.2539,4,2586,BIOMASS,55552,12,0.822,707366.71,2090.10
4704,Coastal Plains,29.425,-95.1872,5,29181,BIOMASS,55554,12,0.049,2675.20,995.61
4894,Security,30.3225,-95.2681,3,10646,BIOMASS,55556,12,0.923,0.00,0.00
1040,Wilmington Hydrogen Plant,33.7803,-118.24,32,209937,OTHER,55557,19,-0.255,0.00,0.00
5355,Combined Locks Energy Center,44.2717,-88.3011,53,24136,GAS,55558,13,0.259,76192.95,2235.81
5233,FPL Energy Vansycle LLC (WA),46.06,-118.917,276,375094,WIND,55560,11.1,0.01,904.35,3966.45
2951,Tsar Nicholas LLC,44.42,-96.4347,2,5050,WIND,55561,14,0.192,0.00,0.00
2936,Sun River LLC,44.4289,-96.4358,2,5131,WIND,55562,14,0.813,288728.77,2241.24
2833,Julia Hills LLC,44.4231,-96.4458,2,4804,WIND,55563,14,0.894,0.00,0.00
2832,Jessica Mills LLC,44.4278,-96.43,2,5134,WIND,55564,14,0.044,0.00,0.00
2829,Jack River LLC,44.4233,-96.4411,2,4849,WIND,55565,14,0.314,1716300.41,2010.18
2748,Autumn Hills LLC,44.4131,-96.4325,2,5067,WIND,55566,14,0.741,10029763.12,1971.60
2978,Winters Spawn LLC,44.2081,-96.1989,2,5809,WIND,55567,14,0.595,0.00,0.00
2953,Twin Lake Hills LLC,44.2258,-96.2789,2,5537,WIND,55568,15,0.242,0.00,0.00
2926,Spartan Hills LLC,44.2358,-96.2383,2,5369,WIND,55569,14,0.002,1211.47,2710.23
2922,Soliloquoy Ridge LLC,44.2364,-96.2331,2,5433,WIND,55570,14,0.053,656879.22,1589.76
2910,Ruthton Ridge LLC,44.2128,-96.2131,2,5635,WIND,55571,14,0,349.66,2497.61
2822,Hope Creek LLC,44.2275,-96.2192,2,5435,WIND,55572,14,0.002,1505.59,2843.41
2814,Hadley Ridge LLC,44.2253,-96.235,2,5388,WIND,55573,15,0.001,502.00,2788.88
2799,Florence Hills LLC,44.2297,-96.225,2,5090,WIND,55574,14,0.001,372.57,2833.25
2738,Agassiz Beach LLC,47.0053,-96.4356,2,4705,WIND,55576,14,0,100.22,2414.94
4783,Hueco Mountain Wind Ranch,31.7044,-105.9858,1,799,WIND,55578,14,0.001,531.94,2417.92
4807,Llano Estacado Wind Ranch,35.4789,-101.2439,80,203745,WIND,55579,14,0,240.85,2850.35
4795,King Mountain Wind Ranch 1,31.2092,-102.2417,278,710816,WIND,55581,14,0.668,9019300.44,1878.99
2336,East Bridgewater,42.0619,-70.9794,6,7820,BIOMASS,55584,18,0.814,0.00,0.00
2388,Randolph Electric,42.1806,-71.08,3,1440,BIOMASS,55585,15,0.76,112608.93,601.99
2352,Halifax Electric,41.9992,-70.8519,3,1657,BIOMASS,55586,18,0.004,4893.17,2259.60
5120,Richmond Electric,37.5106,-77.37,3,6761,BIOMASS,55587,22,0.27,0.00,0.00
4913,Sunset Farms,30.3431,-97.6203,4,23148,BIOMASS,55588,17,0.004,15771.76,3842.55
2342,Fall River Electric,41.7528,-71.1089,7,41448,BIOMASS,55589,15,0.84,873851.33,2508.57
1918,Mallard Lake Electric,41.9533,-88.1889,25,104145,BIOMASS,55592,18,0.445,0.00,0.00
1964,South Barrington Electric,42.0797,-88.1386,2,12240,BIOMASS,55594,18,0.727,4155166.69,2231.00
2646,Lyon Development,42.1742,-83.62,5,9103,BIOMASS,55595,22,0,233.82,46763.79
2551,Arbor Hills,42.4066,-83.5563,30,133038,BIOMASS,55596,17.4,0.468,2702182.15,2086.27
2562,C & C Electric,42.3603,-85.0033,6,18272,BIOMASS,55597,14.3,0.002,1334.36,2265.46
2893,Pine Bend,44.7822,-93.0428,17,55514,BIOMASS,55598,19,0.764,1115843.85,3360.13
3193,Charlotte Motor Speedway,35.3542,-80.6822,5,24546,BIOMASS,55599,16,0.333,0.00,0.00
3714,Binghamton Cogen,42.1073,-75.9283,48,6801,GAS,55600,23,0.411,0.00,0.00
821,Prima Desheha Landfill,33.4925,-117.6406,6,42691,BIOMASS,55601,16,0.398,2391258.38,2798.55
750,North City Cogen Facility,32.8817,-117.1958,4,28817,BIOMASS,55602,16,0.776,0.00,0.00
967,Tajiguas Landfill,34.4383,-119.9397,3,23991,BIOMASS,55603,15,0.324,825721.27,2230.23
3534,HMDC Kingsland Landfill,40.7892,-74.1133,3,855,BIOMASS,55604,15,0.005,3597.92,3117.78
5540,Foote Creek I,41.6689,-106.0114,41,118767,WIND,55607,16,0.353,0.00,0.00
5541,Foote Creek II,41.6689,-106.0114,2,4549,WIND,55608,16,0.799,3475.22,55.14
5542,Foote Creek III,41.6689,-106.0114,25,71717,WIND,55609,16,0,18.08,-49.20
5543,Foote Creek IV,41.6689,-106.0114,17,47910,WIND,55610,15,0.258,0.00,0.00
4068,Mingo Junction Energy Center,40.3136,-80.6058,32,109986,OTHER,55611,17,0.79,0.00,0.00
3551,Monmouth Landfill Gas to Energy,40.2522,-74.1081,10,53432,BIOMASS,55618,17,0.312,0.00,0.00
3995,Watchtower Educational Center,41.4919,-73.5778,2,570,GAS,55619,18.7,0.183,43331.36,630.02
2280,Perryville Power Station,32.6914,-92.0192,831,1905093,GAS,55620,13.2,0.683,509646.29,3197.58
5028,West Valley Generation Project,40.6663,-112.031,217,182930,GAS,55622,13,0.84,572415.57,3241.21
457,Creed Energy Center,38.2419,-121.8551,47,7628,GAS,55625,12,0.166,1308.31,1125.43
665,Lambie Energy Center,38.2216,-121.8683,47,7430,GAS,55626,12,0.437,0.00,0.00
573,Goose Haven Energy Center,38.2271,-121.844,47,7328,GAS,55627,12,0.31,0.00,0.00
3354,Walhalla,48.9,-97.9,2,3474,COAL,55638,15,0.598,354690.07,3758.98
1917,LSP University Park,41.4426,-87.7515,540,163805,GAS,55640,13,0.661,410760.10,3890.11
5452,Riverside Energy Center,42.5835,-89.0351,696,703103,GAS,55641,11,0.095,27947.53,1281.64
1064,Blue Spruce Energy Center,39.7436,-104.68,468,379789,GAS,55645,12,0.718,0.00,0.00
1126,Plains End,39.8578,-105.2226,114,24836,GAS,55650,13,0.384,0.00,0.00
4179,Spring Creek Power Plant,35.7422,-97.655,338,100276,GAS,55651,14,0.264,0.00,0.00
4305,Allegheny Energy Units 12 & 13,39.8668,-77.6859,88,101468,GAS,55654,14,0.177,10286.97,1900.24
4187,WFEC GenCo LLC,35.0833,-98.2264,90,5038,GAS,55655,14,0.044,1554.41,2550.30
791,Pastoria Energy Facility LLC,34.9556,-118.844,779,4336307,GAS,55656,10,0.346,10377.93,684.42
3479,NAEA Newington Power,43.1047,-70.8044,606,1921092,GAS,55661,13,0.427,960652.14,996.52
5215,Chehalis Generating Facility,46.6226,-122.9145,593,1288224,GAS,55662,12,0.339,375805.73,994.84
4776,Harrison County Power Project,32.3958,-94.4361,570,1032914,GAS,55664,12,0.305,361407.65,1065.32
4395,Lower Mount Bethel Energy,40.8011,-75.105,658,2846017,GAS,55667,11,0.08,26145.61,1083.71
1451,Sandersville Energy Facility,33.1189,-82.8608,692,48655,GAS,55672,13,0.238,0.00,0.00
5377,Flambeau Crowley Rapids Project,45.8683,-90.5844,2,6326,HYDRO,55684,85,0,0.00,0.00
5379,Flambeau Lower Project,45.9161,-90.4472,1,5156,HYDRO,55685,92,0.583,1299306.81,853.94
3652,Higgins Generating Station,35.6139,-115.3561,688,1958452,GAS,55687,11,0.599,0.00,0.00
4319,Bethlehem Power Plant,40.6175,-75.3147,1300,2791505,GAS,55690,12.3,0.461,482733.29,878.33
3100,Choctaw Gas Generation Project,33.3792,-89.2089,851,2670545,GAS,55694,9,0.443,0.00,0.00
590,Hanford Energy Park Peaker,36.2689,-119.6469,92,19297,GAS,55698,14,0.313,0.00,0.00
3707,Bayswater Peaking Facility LLC,40.6106,-73.7614,61,59021,GAS,55699,13,-0.058,0.00,0.00
5267,Mint Farm Generating Station,46.1403,-122.9842,319,1442964,GAS,55700,7,0.016,660.94,1290.77
3099,Choctaw County,33.2881,-89.4201,899,382141,GAS,55706,12,0.209,0.00,0.00
4306,Allegheny Energy Units 3 4 & 5,40.5456,-79.7669,556,696721,GAS,55710,12,0.11,597301.58,1258.56
212,Hot Spring Power Project,34.4304,-92.8333,746,1826383,GAS,55714,9.7,0,0.00,0.00
2588,DTE East China LLC,42.774,-82.4818,358,54121,GAS,55718,13,0.068,9761.94,1098.97
727,Mountain View I&2,33.9211,-116.5642,67,224936,WIND,55719,14,0.317,1380443.30,2028.86
1723,Bennett Mountain,43.1747,-115.6252,173,41827,GAS,55733,10,0.898,0.00,0.00
2116,Gray County Wind Energy,37.8833,-100.64,112,363860,WIND,55734,13,0.353,0.00,0.00
4057,Hanging Rock Energy Facility,38.5731,-82.7833,1288,3288599,GAS,55736,12,0.509,231785.52,1026.80
5041,Buchanan Generation LLC,37.1753,-81.9617,88,59528,GAS,55738,13,0.114,0.00,0.00
4205,Condon Windpower LLC,45.2369,-120.2036,50,83913,WIND,55739,13.5,0.329,0.00,0.00
5570,Rock River I LLC,41.9508,-105.6756,50,138204,WIND,55740,14,0.608,219109.58,829.09
1135,Ridge Crest Wind Partners,40.9619,-103.1153,30,72974,WIND,55741,14,0.007,3290.65,2578.88
5333,Badger Wind Farm,43.1017,-89.5056,30,52599,WIND,55742,13,0.033,73024.41,757.98
4838,NWP Indian Mesa Wind Farm,30.8125,-102.8125,83,267172,WIND,55747,14,0.749,2583451.11,1886.94
675,Los Esteros Critical Energy Center,37.425,-121.9319,180,39542,GAS,55748,12,0.7,16091580.17,2195.27
3145,Hardin Generator Project,45.7578,-107.6,116,793895,COAL,55749,9,0.015,133441.96,1951.66
932,Sonoma Central Landfill Phase I,38.3017,-122.7489,3,19060,BIOMASS,55752,22,0.365,0.00,0.00
933,Sonoma Central Landfill Phase II,38.3017,-122.7489,3,20028,BIOMASS,55753,19,0.283,471984.01,2332.77
3875,Model City Energy Facility,43.2094,-78.9836,6,43439,BIOMASS,55757,14,0.812,0.00,0.00
1960,Roxana Resource Recovery,38.8311,-90.0119,4,26656,BIOMASS,55759,16,-0.055,0.00,0.00
1969,Streator Energy Partners LLC,41.3458,-88.8936,1,7219,BIOMASS,55760,16,0.372,0.00,0.00
1829,Brickyard Energy Partners LLC,40.1003,-87.6111,3,20348,BIOMASS,55762,16,0.235,0.00,0.00
1854,Dixon/Lee Energy Partners LLC,41.7383,-89.3828,4,29734,BIOMASS,55763,16,0.533,0.00,0.00
1980,Upper Rock Energy Partners LLC,41.5367,-90.3761,4,25798,BIOMASS,55764,14.3,0.029,0.00,0.00
4365,Green Knight Energy Center,40.8603,-75.2625,10,30520,BIOMASS,55765,14,0.53,1055834.28,458.77
649,Kiefer Landfill,38.5136,-121.1944,9,60440,BIOMASS,55766,16,0.032,26446.26,1023.26
1956,Riveside Resource Recovery LLC,41.685,-88.05,1,6375,BIOMASS,55767,18,0,98.34,9365.54
3869,Madison Windpower LLC,42.8991,-75.4556,12,18026,WIND,55769,15,0,976.98,4481.58
5362,Dane County Landfill #2 Rodefeld,43.0453,-89.2539,4,30377,BIOMASS,55770,13.8,0.292,0.00,0.00
1845,Countyside Genco LLC,42.5975,-88.0578,8,43148,BIOMASS,55773,15,0,2.86,1908.95
1930,Morris Genco LLC,41.3031,-88.4028,4,12335,BIOMASS,55774,14,0.641,0.00,0.00
2307,Barre,42.4192,-72.1106,1,5373,BIOMASS,55776,19,0.625,77303.99,257.86
3725,Brookhaven Facility,40.7783,-72.9156,4,4739,BIOMASS,55778,20,0.623,40469.14,155.18
3454,Dunbarton Energy Partners LP,43.02,-71.4944,1,2654,BIOMASS,55779,27,0.214,0.00,0.00
2972,Wilmont Hills LLC,43.7547,-95.8556,2,5689,WIND,55782,14,0.495,1830926.28,843.24
3777,Edgewood Energy LLC,40.7861,-73.2931,100,138392,GAS,55786,13,0.176,794597.36,1779.82
3950,Shoreham Energy LLC,40.9572,-72.8664,100,31128,OIL,55787,13,-0.028,0.00,0.00
3787,Fenner Wind,42.9389,-75.8394,30,26064,WIND,55790,14,0.301,1360851.67,936.64
4966,Woodward Mountain II,31.2928,-102.1956,78,205465,WIND,55795,14,0.053,0.00,0.00
4965,Woodward Mountain I,31.2928,-102.1956,82,209160,WIND,55796,14,0.593,0.00,0.00
2671,Otsego Mill Power Plant,42.4641,-85.6941,21,54453,GAS,55799,20,0.423,0.00,0.00
4359,FPL Energy Marcus Hook LP,39.8083,-75.4225,836,4331839,GAS,55801,11,0.161,3106.18,85.79
3630,Valencia Energy Facility,34.6013,-106.7322,160,70130,GAS,55802,7,0.56,1310000.50,1819.28
4358,FPL E Somerset Windpower LLC,40.0228,-79.1086,9,18952,WIND,55803,14,0.013,67190.99,1478.61
1689,Top of Iowa Windfarm,43.3833,-93.4167,80,167799,WIND,55804,14,0,4495.73,10275.95
4399,Mill Run Windpower,39.9221,-79.3903,15,32765,WIND,55805,14,0.419,0.00,0.00
603,Henrietta Peaker,36.2397,-119.9044,98,15827,GAS,55807,13,0.002,221.38,1916.74
2836,Kas Brothers Windfarm,44.0119,-96.1125,2,3779,WIND,55809,14,0.897,0.00,0.00
569,Gilroy Peaking Energy Center,36.999,-121.5363,135,30795,GAS,55810,13.7,0.005,303.69,2372.55
651,King City Peaking,36.225,-121.1278,47,7313,GAS,55811,13,0.013,8605.18,1978.88
1053,Yuba City Energy Center,39.1392,-121.6387,47,28129,GAS,55813,13,0.47,0.00,0.00
1613,Hawkeye Power Partners LLC,43.0818,-93.2638,42,75439,WIND,55816,16,0.369,0.00,0.00
5474,Veolia Glacier Ridge Landfill,43.4583,-88.5539,2,11668,BIOMASS,55817,14,0.373,0.00,0.00
5236,Frederickson Power LP,47.0864,-122.3644,318,836965,GAS,55818,13,0.636,0.00,0.00
826,RCWMD Badlands Landfill Gas Project,33.9583,-117.125,1,6275,BIOMASS,55820,14,0.241,0.00,0.00
1270,Curtis H Stanton Energy Center,28.4881,-81.1675,688,2149546,GAS,55821,12,0,0.00,0.00
2871,MNDOT Standby Generation,44.9544,-93.1056,2,25,OIL,55824,20,0.166,96.62,35.90
2477,East Millinocket Mill,45.6219,-68.5756,61,14396,OIL,55830,42.8,0.002,79.57,994.58
1247,Auburndale Peaker Energy Center,28.0534,-81.8059,130,13930,GAS,55833,13,0.346,0.00,0.00
1138,Rocky Mountain Energy Center,40.0911,-104.5947,705,2908574,GAS,55835,11,0.069,0.00,0.00
5398,Island Street Peaking Plant,44.2761,-88.2656,61,21133,GAS,55836,11,0,3.44,1718.05
3669,Silverhawk,36.4078,-114.9603,665,2577652,GAS,55841,11,0.012,805.03,1545.16
538,Feather River Energy Center,39.1088,-121.6133,47,13526,GAS,55847,12,0.047,38.45,72.62
1005,Valero Refinery Cogeneration Unit 1,38.0736,-122.1411,51,302564,GAS,55851,13,0.845,0.00,0.00
615,Inland Empire Energy Center,33.7393,-117.1701,819,3597388,GAS,55853,5.5,0.26,0.00,0.00
1044,Wolfskill Energy Center,38.2282,-122.076,47,7636,GAS,55855,12,0.557,47862.22,182.25
2278,Oak Point Cogen,29.8,-90.0083,24,85699,GAS,55857,16,0,2.86,1908.95
1209,Quinebaug Lower Project,41.8108,-71.8775,3,7568,HYDRO,55860,25,0.328,1310554.20,1202.93
5465,Stevens Point Mill,44.3528,-89.5836,8,1572,GAS,55861,13,0.183,417829.45,6657.15
1506,Kaheka Hydro,20.8694,-156.3528,5,11579,HYDRO,55864,90,0.941,0.00,0.00
3131,Basin Creek Plant,45.9293,-112.5194,55,18760,GAS,55866,9,0,2.86,1908.95
2798,Fibrominn Biomass Power Plant,45.2996,-95.5604,64,409573,BIOMASS,55867,8,0.28,1193830.05,2225.26
4242,Klondike Wind Power,45.5781,-120.5517,25,47889,WIND,55871,13,0.289,0.00,0.00
787,Panoche Peaker,36.6535,-120.5783,50,2732,GAS,55874,42,0.412,0.00,0.00
558,Gates Peaker,36.1522,-120.1481,47,3199,GAS,55875,14,0.598,4257598.45,2106.15
