id,name,lat,lon,nameplate,generation,fuel,
2346,Fore River Generating Station,42.2417,-70.9653,872,4247152,GAS,
3317,Antelope Valley,47.3714,-101.8344,870,6363947,COAL,
4765,Green Power 2,29.3775,-94.9328,861,4054531,GAS,
1273,DeBary,28.9047,-81.3319,861,254285,GAS,
606,High Desert Power Plant,34.5953,-117.3647,852,3283954,GAS,
3100,Choctaw Gas Generation Project,33.3792,-89.2089,851,2670545,GAS,
5051,Clover,36.8692,-78.7046,848,6193652,COAL,
1450,Rocky Mountain Hydroelectric Plant,34.355,-85.3039,848,0,HYDRO,
2541,William F Wyman,43.75,-70.1569,846,159831,OIL,
1198,Lake Road Generating Plant,41.8736,-71.8947,840,3721965,GAS,
3176,Asheville,35.4714,-82.5431,837,2494264,COAL,
4359,FPL Energy Marcus Hook LP,39.8083,-75.4225,836,4331839,GAS,
2280,Perryville Power Station,32.6914,-92.0192,831,1905093,GAS,
2906,Riverside,45.0203,-93.2753,825,980042,GAS,
895,Scattergood,33.9175,-118.4258,823,1014306,GAS,
150,Hillabee Energy Center,33,-85.9031,823,2181265,GAS,
250,Coronado,34.5778,-109.2717,822,6244275,COAL,
615,Inland Empire Energy Center,33.7393,-117.1701,819,3597388,GAS,
5536,Dave Johnston,42.8378,-105.7769,817,4707330,COAL,
4848,Pasadena Cogeneration,29.7233,-95.1769,815,2776297,GAS,
1913,Lee Energy Facility,41.8287,-89.4054,814,21601,GAS,
2988,Audrain Generating Station,39.3092,-91.5369,814,53072,GAS,
5045,Chesapeake,36.7711,-76.3019,812,3351024,COAL,
1637,Louisa,41.3153,-91.0936,812,5366407,COAL,
2673,Palisades,42.323,-86.3146,812,6240661,NUCLEAR,
5254,Little Goose,46.4883,-117.5694,810,1880977,HYDRO,
5258,Lower Granite,46.6596,-117.4291,810,1836807,HYDRO,
5259,Lower Monumental,46.4247,-118.8183,810,1858858,HYDRO,
4964,Wolf Hollow I LP,32.3347,-97.7344,810,2771577,GAS,
3284,Rockingham County CT Station,36.3297,-79.8297,809,436716,GAS,
4677,Bosque County Peaking,31.8594,-97.3586,807,639350,GAS,
2392,Salem Harbor,42.5267,-70.8792,805,1269632,COAL,
1259,Cape Canaveral,28.4694,-80.7642,804,290972,GAS,
1077,Cherokee,39.8034,-104.9458,801,3671765,COAL,
3097,Caledonia,33.6464,-88.2717,801,4164933,GAS,
3375,Cooper,40.3628,-95.6408,801,6792883,NUCLEAR,
4812,Magic Valley Generating Station,26.3403,-98.19,801,2900303,GAS,
1132,Rawhide,40.8611,-105.0206,800,2270392,COAL,
4407,Muddy Run,39.8076,-76.2993,800,0,HYDRO,
4626,John Sevier,36.3767,-82.9639,800,3840430,COAL,
1237,Indian River Generating Station,38.5857,-75.2341,799,2293615,COAL,
4536,Mill Creek,35.1597,-81.4306,799,90884,GAS,
1483,Washington County,33.0917,-82.9803,796,252880,GAS,
4014,Avon Lake,41.5042,-82.05,795,2809794,COAL,
1985,Waukegan,42.3833,-87.8133,794,3852870,COAL,
1006,Valley,34.2481,-118.3903,788,1543868,GAS,
1199,Middletown,41.5544,-72.5793,786,314451,GAS,
165,McIntosh,31.2546,-88.0299,784,134764,GAS,
4592,Oahe,44.4504,-100.3866,784,2499765,HYDRO,
1254,Brandy Branch,30.3206,-81.9486,783,2274206,GAS,
3107,Gerald Andrus,33.3503,-91.1181,781,1618996,GAS,
3197,Cliffside,35.22,-81.7594,781,2561748,COAL,
1857,E D Edwards,40.5958,-89.6631,780,4922838,COAL,
791,Pastoria Energy Facility LLC,34.9556,-118.844,779,4336307,GAS,
2071,Warrick,37.915,-87.3328,778,5600563,COAL,
4304,AES Ironwood LLC,40.3509,-76.3658,778,3646441,GAS,
2713,Trenton Channel,42.1236,-83.1811,776,3367633,COAL,
5314,Wells,47.9469,-119.8653,774,3526019,HYDRO,
2437,NAEA Rock Springs LLC,39.7183,-76.1606,773,480889,GAS,
4567,Wateree,33.8264,-80.6218,772,4043009,COAL,
5370,Edgewater,43.715,-87.7094,770,4314303,COAL,
3573,PSEG Mercer Generating Station,40.1797,-74.7325,768,1864365,COAL,
3240,L V Sutton,34.2824,-77.9864,763,2594050,COAL,
2583,Dearborn Industrial Generation,42.3026,-83.154,760,2078343,GAS,
4560,Urquhart,33.435,-81.9111,759,2178941,GAS,
216,Lake Catherine,34.4341,-92.9046,752,134392,GAS,
129,Calhoun Energy Center,33.5883,-85.9731,748,274176,GAS,
212,Hot Spring Power Project,34.4304,-92.8333,746,1826383,GAS,
4963,Wise County Power LLC,33.0583,-97.9103,746,4999176,GAS,
3651,Harry Allen,36.425,-114.9,745,11866,GAS,
3701,Astoria Gas Turbines,40.7864,-73.9133,743,36093,GAS,
3254,Mayo,36.5278,-78.8917,736,4875172,COAL,
4781,Horse Hollow Wind Energy Center,32.1903,-100.0169,736,1845114,WIND,
3346,Milton R Young,47.0664,-101.2139,734,4535430,COAL,
2103,Emporia Energy Center,38.4464,-96.0651,730,373285,GAS,
4837,Nueces Bay,27.8182,-97.4189,730,1897435,GAS,
504,Dynegy South Bay Power Plant,32.6131,-117.0964,729,70977,GAS,
1369,Vandolah Power Station,27.5242,-81.9236,728,375684,GAS,
4413,Ontelaunee Energy Center,40.4219,-75.9353,728,2240523,GAS,
4666,Bastrop Energy Center,30.1458,-97.55,728,1512597,GAS,
437,Coolwater,34.8622,-116.854,727,9792,GAS,
1466,Talbot County Energy,32.5892,-84.6917,726,281727,GAS,
1657,Ottumwa,41.0961,-92.5556,726,3727920,COAL,
4855,Pirkey,32.4607,-94.4852,721,4847270,COAL,
2246,Dolet Hills,32.0306,-93.5692,721,4694520,COAL,
228,Plum Point Energy Station,35.6519,-89.9399,720,1624152,COAL,
4843,Oklaunion,34.0825,-99.1753,720,3644151,COAL,
435,Contra Costa,38.0184,-121.761,718,35470,GAS,
1887,Havana,40.2797,-90.0775,718,2999070,COAL,
3776,East River,40.7281,-73.9742,716,3285431,GAS,
4699,Channel Energy Center LLC,29.7189,-95.2319,715,2344501,GAS,
4116,Washington Energy Facility,39.5798,-81.6571,715,1646147,GAS,
215,KGen Hot Spring Generating Facility,34.2963,-92.8683,715,813835,GAS,
2261,LaO Energy Systems,30.3186,-91.2325,715,2652543,GAS,
909,Shasta,40.7151,-122.4212,714,1840067,HYDRO,
4911,Stryker Creek,31.9381,-94.9883,713,505684,GAS,
244,Arlington Valley Energy Facility,33.3417,-112.8897,713,1215899,GAS,
5050,Clinch River,36.9333,-82.1997,713,1500925,COAL,
5512,Kammer,39.8464,-80.8189,713,1498424,COAL,
429,Colusa Generating Station,39.2,-122,712,223040,GAS,
133,Decatur Energy Center,34.6292,-87.0214,711,3454959,GAS,
1235,Edge Moor,39.7372,-75.5033,710,652710,GAS,
285,South Point Energy Center,34.8678,-114.5317,708,1762385,GAS,
5563,Naughton,41.7572,-110.5986,707,5339385,COAL,
1997,A B Brown,37.9053,-87.715,707,2125761,COAL,
5118,Remington,38.5442,-77.7714,706,446335,GAS,
1138,Rocky Mountain Energy Center,40.0911,-104.5947,705,2908574,GAS,
1892,Holland Energy Facility,39.2242,-88.7594,702,665353,GAS,
1484,West Georgia Generating,32.911,-84.3059,701,53629,GAS,
3609,Hobbs Generating Station,32.7145,-103.3016,700,2994894,GAS,
4888,Sand Hill,30.2091,-97.6139,696,1756316,GAS,
5452,Riverside Energy Center,42.5835,-89.0351,696,703103,GAS,
1451,Sandersville Energy Facility,33.1189,-82.8608,692,48655,GAS,
1914,Lincoln Generating Facility,41.3937,-87.9437,692,9516,GAS,
3074,State Line Combined Cycle,37.0659,-94.614,691,1831680,GAS,
4234,Hermiston Power Partnership,45.7931,-119.3117,689,3241573,GAS,
4756,Formosa Utility Venture Ltd,28.6917,-96.5417,689,4109667,GAS,
4062,Killen Station,38.6903,-83.4803,689,4053497,COAL,
776,Otay Mesa Generating Project,32.5733,-116.9153,689,2161883,GAS,
3652,Higgins Generating Station,35.6139,-115.3561,688,1958452,GAS,
1270,Curtis H Stanton Energy Center,28.4881,-81.1675,688,2149546,GAS,
2210,Marshall Energy Facility,37.0286,-88.3958,688,160911,GAS,
4111,Troy Energy LLC,41.4774,-83.4616,688,181855,GAS,
4316,Armstrong,40.6383,-79.3503,688,87695,GAS,
3771,E F Barrett,40.6169,-73.6486,687,1148972,GAS,
4569,Williams,33.0163,-79.9285,687,3421226,COAL,
1246,Arvah B Hopkins,30.4522,-84.4,685,1439692,GAS,
518,El Segundo Power,33.9106,-118.425,684,168926,GAS,
1881,Goose Creek Energy Center,40.1083,-88.5986,684,72110,GAS,
2069,Vermillion Energy Facility,39.9208,-87.445,683,84967,GAS,
4066,Madison,39.4522,-84.465,683,140992,GAS,
1423,Jack McDonough,33.8244,-84.475,682,2017925,COAL,
2045,Michigan City,41.7203,-86.9097,680,2285804,COAL,
2686,Renaissance Power LLC,43.1864,-84.8429,680,310496,GAS,
1583,Duane Arnold Energy Center,42.1011,-91.7781,680,4450640,NUCLEAR,
202,Dell Power Station,35.8619,-90.0253,679,674427,GAS,
676,Los Medanos Energy Center,38.03,-121.8708,678,3290905,GAS,
4752,ExxonMobil Beaumont Refinery,30.0639,-94.0703,678,3376943,GAS,
3003,Dogwood Energy Facility,38.7931,-94.3006,677,891781,GAS,
4794,Jones,33.5239,-101.7392,676,1697167,GAS,
4680,Brazos Valley Generating Facility,29.4731,-95.6244,676,2435124,GAS,
2382,Pilgrim Nuclear Power Station,41.9438,-70.578,670,5917813,NUCLEAR,
2195,East Bend,38.9031,-84.8511,669,4420174,COAL,
4505,Columbia Energy Center,33.8692,-81.0183,669,192682,GAS,
1850,Dallman,39.7539,-89.6011,668,2551998,COAL,
187,Wilson Dam,34.7934,-87.6244,667,2094059,HYDRO,
531,Etiwanda Generating Station,34.0911,-117.5256,666,220654,GAS,
3669,Silverhawk,36.4078,-114.9603,665,2577652,GAS,
1867,Fisk Street,41.8508,-87.6533,663,1549600,COAL,
4692,Capricorn Ridge Wind LLC,31.9261,-100.9281,663,1740178,WIND,
4890,Sandow Station,30.5681,-97.0614,662,3337138,COAL,
2188,Cane Run,38.1828,-85.8894,661,3259826,COAL,
243,Apache Station,32.0619,-109.8931,661,2187396,COAL,
4178,Southwestern,35.1009,-98.3524,658,838905,GAS,
4395,Lower Mount Bethel Energy,40.8011,-75.105,658,2846017,GAS,
3343,Leland Olds,47.2819,-101.3194,656,3901155,COAL,
4037,FirstEnergy Bay Shore,41.6925,-83.4375,655,3570919,COAL,
3691,AES Somerset LLC,43.3561,-78.6039,655,4557835,COAL,
260,Griffith Energy LLC,35.0517,-114.1334,654,1413714,GAS,
166,McWilliams,31.4001,-86.4767,654,2834294,GAS,
3781,Empire Generating Co  LLC,42.6253,-73.7494,654,1117706,GAS,
1991,Wood River,38.8639,-90.1325,650,3649048,COAL,
3612,Luna Energy Facility,32.2983,-107.78,650,1907383,GAS,
5243,Grays Harbor Energy Facility,46.9688,-123.48,650,1142112,GAS,
2639,Kinder Morgan Power Jackson Facility,42.2488,-84.3767,649,587515,GAS,
1883,Grand Tower,37.6578,-89.5119,647,195481,GAS,
254,Desert Basin,32.9042,-111.7889,646,1163967,GAS,
3414,North Omaha,41.3297,-95.9458,645,3240517,COAL,
1432,McManus,31.2125,-81.5458,644,8109,OIL,
1325,Osprey Energy Center,28.0525,-81.8083,644,2155131,GAS,
511,Edward C Hyatt,39.5353,-121.4794,644,1377143,HYDRO,
4347,Fayette Energy Facility,39.8592,-79.9182,644,2011240,GAS,
2819,High Bridge,44.9331,-93.1075,644,885252,GAS,
4844,Optim Energy Altura Cogen LLC,29.8161,-95.0177,644,2907079,GAS,
2002,Bailly,41.6433,-87.1225,641,2060809,COAL,
1601,George Neal South,42.3022,-96.3622,640,4860435,COAL,
3804,Gowanus Gas Turbines Generating,40.6635,-74.0051,640,34841,GAS,
4901,Sim Gideon,30.1456,-97.2708,639,879045,GAS,
4329,Cheswick Power Plant,40.5383,-79.7906,637,1781873,COAL,
3666,Reid Gardner,36.6531,-114.6364,637,2752608,COAL,
962,Sutter Energy Center,39.0531,-121.6939,636,1820441,GAS,
700,Metcalf Energy Center,37.2169,-121.7439,635,2612896,GAS,
4763,Graham,33.135,-98.6117,635,491125,GAS,
4450,Shawville,41.067,-78.3656,632,2590443,COAL,
2873,Monticello,45.3338,-93.8493,631,4695113,NUCLEAR,
1446,Richard B Russell,34.0256,-82.5953,628,557302,HYDRO,
3768,Dunkirk Generating Plant,42.49,-79.35,627,2667378,COAL,
2186,Bluegrass Generation LLC,38.3902,-85.4133,624,95471,GAS,
2260,J Lamar Stall Unit,32.5036,-93.7486,624,1358641,GAS,
5282,Rock Island,47.3419,-120.0944,624,2177620,HYDRO,
1982,Venice,38.6642,-90.1764,624,164539,GAS,
523,Elk Hills Power LLC,35.2803,-119.311,623,3753117,GAS,
4705,Coleto Creek,28.7128,-97.2142,622,4475418,COAL,
4233,Hermiston Generating Plant,45.8042,-119.37,621,3193786,GAS,
4427,Portland,40.91,-75.0789,621,1707607,COAL,
5382,Fox Energy Center,44.3204,-88.2089,620,606958,GAS,
559,Gateway Generating Station,38.0167,-121.7592,620,3099250,GAS,
2753,Black Dog,44.8108,-93.2501,618,1601762,COAL,
3073,St Francis Energy Facility,36.5852,-90.1779,614,754038,GAS,
3333,Garrison,47.0022,-101.0038,614,2042118,HYDRO,
3923,R E Ginna Nuclear Power Plant,43.2777,-77.3099,614,4948363,NUCLEAR,
4390,Liberty Electric Power Plant,39.8622,-75.3361,614,3166600,GAS,
2063,State Line Energy,41.7072,-87.5217,614,3354508,COAL,
242,Agua Fria,33.5542,-112.2161,614,18747,GAS,
4160,Mustang,35.4711,-97.6733,613,755347,GAS,
4529,Jocassee,34.9594,-82.9147,612,0,HYDRO,
1843,Cordova Energy,41.7146,-90.2802,611,157506,GAS,
4190,Beaver,46.1731,-123.1756,611,156620,GAS,
1504,Kahe,21.3018,-158.09,610,3161814,OIL,
1292,Indian River,28.4933,-80.7825,609,241250,GAS,
3529,Gilbert,40.5661,-75.165,608,9303,GAS,
3479,NAEA Newington Power,43.1047,-70.8044,606,1921092,GAS,
960,Sunrise Power LLC,35.2097,-119.585,605,3203268,GAS,
4868,R W Miller,32.6581,-98.3103,604,383955,GAS,
3071,Southwest Power Station,37.1519,-93.3892,603,1364594,COAL,
5249,Ice Harbor,46.2492,-118.8801,603,1498679,HYDRO,
2205,Kenneth C Coleman,37.9628,-86.7917,602,2861906,COAL,
3280,Riverbend,35.36,-80.9742,601,1279683,COAL,
4196,Boardman,45.6933,-119.8056,601,4129756,COAL,
3631,Apex Generating Station,36.4178,-114.9622,601,1775965,GAS,
2022,Fowler Ridge Wind Farm LLC,40.5786,-87.3336,600,1499812,WIND,
1324,Osceola,28.1289,-81.0978,600,287481,GAS,
2056,R Gallagher,38.2636,-85.8381,600,2296106,COAL,
2308,Bear Swamp,42.6839,-72.9599,600,0,HYDRO,
210,Harry L. Oswald,34.5923,-92.2166,600,458047,GAS,
2740,Allen S King,45.03,-92.7786,598,3490060,COAL,
1846,Crawford,41.8278,-87.7236,597,2427899,COAL,
1994,Zion Energy Center,42.4776,-87.895,597,140105,GAS,
1404,Effingham County Power Project,32.2792,-81.2842,597,2120194,GAS,
4486,Rhode Island State Energy Partners,41.8017,-71.5186,596,3043081,GAS,
3567,PSEG Essex Generating Station,40.7375,-74.1211,595,199849,GAS,
4810,Lost Pines 1 Power Project,30.1478,-97.27,595,2988243,GAS,
3565,PSEG Burlington Generating Station,40.0753,-74.8781,595,147554,GAS,
4098,Robert P Mone Plant,40.9297,-84.7392,594,47641,GAS,
5215,Chehalis Generating Facility,46.6226,-122.9145,593,1288224,GAS,
4994,Lake Side Power Plant,40.3311,-111.7547,591,2568927,GAS,
366,Blythe Energy LLC,33.6157,-114.6865,591,1256998,GAS,
4889,Sandow No 4,30.5642,-97.0639,591,2991804,COAL,
1589,Emery Station,43.094,-93.2922,587,530143,GAS,
2220,R D Green,37.6467,-87.5006,586,3541195,COAL,
1730,Brownlee,44.8367,-116.8975,585,2245004,HYDRO,
4448,Seward,40.4081,-79.0339,585,3724944,COAL,
1176,Bridgeport Station,41.1706,-73.1843,582,1231427,COAL,
4706,Colorado Bend Energy Center,29.2878,-96.0683,580,1232731,GAS,
1228,Benning,38.8994,-76.9592,580,196527,OIL,
1336,Putnam,29.6283,-81.5856,580,987210,GAS,
4528,Jefferies,33.2422,-79.9875,578,892896,COAL,
1200,Milford Power Project,41.2239,-73.1,578,3395512,GAS,
2305,ANP Bellingham Energy Project,42.1113,-71.4529,578,1728914,GAS,
2306,ANP Blackstone Energy Project,42.0575,-71.5172,578,1746412,GAS,
2074,Whiting Clean Energy,41.6739,-87.4778,577,1623603,GAS,
1606,Greater Des Moines,41.5563,-93.5283,576,448904,GAS,
4710,Corpus Christi Cogeneration LLC,27.8139,-97.4283,576,2231090,GAS,
686,Mandalay,34.2072,-119.2511,574,79835,GAS,
268,Kyrene,33.3544,-111.9364,574,380833,GAS,
4867,Quail Run Energy Center,31.8414,-102.315,573,653491,GAS,
4914,Sweeny Cogen Facility,29.0728,-95.745,572,2980487,GAS,
1454,Sewell Creek Energy,33.9486,-85.2769,570,206513,GAS,
2238,Carville Energy LLC,30.2292,-91.065,570,2560612,GAS,
4776,Harrison County Power Project,32.3958,-94.4361,570,1032914,GAS,
5557,Laramie River 1,42.1103,-104.8828,570,4156055,COAL,
1482,Wansley Unit 9,33.4082,-85.0399,568,1056124,GAS,
4623,Gleason Generating Facility,36.2454,-88.612,568,62471,GAS,
3665,North Valmy,40.8831,-117.1542,567,2863718,COAL,
3827,Holtsville,40.8153,-73.0664,567,75001,OIL,
4977,Currant Creek,39.8223,-111.894,567,2538348,GAS,
2191,D B Wilson,37.4497,-87.0803,566,3338580,COAL,
2137,Lawrence Energy Center,39.0072,-95.2692,566,3367046,COAL,
1926,Meredosia,39.8194,-90.5647,564,786782,COAL,
3042,Montrose,38.3108,-93.9331,564,3151506,COAL,
4028,Darby Electric Generating Station,39.7139,-83.1778,564,38093,GAS,
2539,Westbrook Energy Center,43.6576,-70.3772,564,2689175,GAS,
5196,Vermont Yankee,42.7786,-72.5133,563,4782473,NUCLEAR,
2683,Presque Isle,46.5789,-87.395,562,2397651,COAL,
5454,RockGen Energy Center,42.9767,-89.0492,561,167654,GAS,
5406,Kewaunee,44.3422,-87.5358,560,4990254,NUCLEAR,
2759,Blue Lake,44.7855,-93.4315,559,117391,GAS,
784,Palomar Energy,33.1192,-117.118,559,3197928,GAS,
261,H Wilson Sundt Generating Station,32.16,-110.9047,559,856436,GAS,
205,Flint Creek,36.2561,-94.5241,558,3593433,COAL,
4306,Allegheny Energy Units 3 4 & 5,40.5456,-79.7669,556,696721,GAS,
4046,FirstEnergy West Lorain,41.4297,-82.2633,556,58345,GAS,
2064,Sugar Creek Power,39.3922,-87.5103,555,1542943,GAS,
1124,Pawnee,40.2217,-103.6803,552,3378350,COAL,
4778,Hidalgo Energy Center,26.3417,-98.1757,551,1908161,GAS,
2499,Maine Independence Station,44.8236,-68.7106,550,2657587,GAS,
3558,Oyster Creek,39.8143,-74.2062,550,4601395,NUCLEAR,
4659,Arthur Von Rosenberg,29.2575,-98.3828,550,342628,GAS,
4042,FirstEnergy R E Burger,39.9094,-80.7608,548,1074060,COAL,
4785,Ingleside Cogeneration,27.8827,-97.2429,548,2782451,GAS,
5126,Smith Mountain,37.0413,-79.5356,548,0,HYDRO,
4336,Croydon CT Generating Station,40.08,-74.8917,546,15942,OIL,
3575,PSEG Sewaren Generating Station,40.5564,-74.2461,546,87139,GAS,
1344,Shady Hills Generating Station,28.3665,-82.5591,546,935991,GAS,
4802,Lewis Creek,30.4364,-95.5215,543,1860172,GAS,
1094,Front Range Power Plant,38.6281,-104.7069,541,1462026,GAS,
1859,Elgin Energy Center,41.9997,-88.2445,540,53860,GAS,
1917,LSP University Park,41.4426,-87.7515,540,163805,GAS,
2072,Wheatland Generating Facility,38.6716,-87.2931,540,55127,GAS,
1393,Chattahoochee Energy Facility,33.407,-85.0387,540,1543305,GAS,
130,Charles R Lowman,31.4858,-87.9106,538,3176973,COAL,
2013,Dean H Mitchell,41.6394,-87.4069,538,472,GAS,
3761,Danskammer Generating Station,41.5736,-73.9747,537,1705146,COAL,
3642,El Dorado Energy,35.7867,-114.9928,536,3070079,GAS,
4694,Cedar Bayou 4,29.752,-94.923,536,2191094,GAS,
4124,Anadarko Plant,35.0847,-98.23,535,1254327,GAS,
3161,Noxon Rapids,47.9594,-115.7381,532,1503127,HYDRO,
2398,Stony Brook,42.1977,-72.5103,531,317452,GAS,
449,Cosumnes,38.3461,-121.1217,530,3738648,GAS,
2857,Mankato Energy Center,44.1965,-94.0099,530,513284,GAS,
591,Harbor,33.7856,-118.2644,530,215888,GAS,
4759,Frontera Energy Center,26.208,-98.3992,529,2001394,GAS,
3686,500MW CC,40.7881,-73.9056,528,2944713,GAS,
3154,Libby,48.4098,-115.3143,525,1701918,HYDRO,
3067,Sibley,39.1778,-94.1861,524,2788168,COAL,
4828,Mustang Station,32.9728,-102.7417,521,2010427,GAS,
1175,Bridgeport Energy Project,41.1692,-73.1844,520,3294276,GAS,
3700,Astoria Energy,40.7825,-73.8964,520,3345237,GAS,
2552,B C Cobb,43.2542,-86.2417,520,1932551,COAL,
3601,Cunningham,32.7131,-103.3533,519,830629,GAS,
5498,Ceredo Generating Station,38.3681,-82.5339,519,47341,GAS,
4480,Manchester Street,41.8167,-71.4042,515,1928019,GAS,
5113,Potomac River,38.8203,-77.0411,514,838013,COAL,
3121,Red Hills Generating Facility,33.3761,-89.2183,514,3323316,COAL,
5099,Marsh Run Generating,38.5283,-77.7681,513,612380,GAS,
2846,Lakefield Junction,43.7989,-94.8186,512,81515,GAS,
4512,Fairfield Pumped Storage,34.3061,-81.3308,511,0,HYDRO,
4341,Elrama Power Plant,40.2524,-79.9186,510,523010,COAL,
5097,Louisa Generating,38.1181,-78.2139,509,371644,GAS,
3243,Lee,35.3775,-78.0875,508,2743551,COAL,
2418,Conowingo,39.6572,-76.1752,507,1645359,HYDRO,
4908,SRW Cogen LP,30.0561,-93.7539,505,2467809,GAS,
3110,Hinds Energy Facility,32.3781,-90.2169,502,1411092,GAS,
3387,Fort Calhoun,41.5187,-96.081,502,4261454,NUCLEAR,
3566,PSEG Edison Generating Station,40.4911,-74.3958,502,104499,GAS,
4240,Klamath Cogeneration Plant,42.1739,-121.8106,502,2969995,GAS,
4796,Knox Lee,32.3766,-94.6415,501,421144,GAS,
1392,Carters,34.6121,-84.6733,500,539044,HYDRO,
3093,Attala,33.0142,-89.6758,500,1870148,GAS,
4971,Bonanza,40.0864,-109.2844,500,3606011,COAL,
3917,Port Jefferson,40.9503,-73.0786,498,522426,GAS,
4845,Oyster Creek Unit VIII,28.9455,-95.3149,498,2204100,GAS,
3476,Merrimack,43.1411,-71.4692,496,2668374,COAL,
1202,Montville Station,41.4281,-72.1019,495,92304,OIL,
1414,Hawk Road Facility,33.3577,-84.9912,495,322750,GAS,
1479,Walton County Power LLC,33.8147,-83.6969,494,360310,GAS,
4575,Big Bend,44.0384,-99.4463,494,939594,HYDRO,
2292,RS Cogen,30.221,-93.2826,493,2873118,GAS,
2233,Big Cajun 1,30.6736,-91.3525,493,60957,GAS,
4455,Sunbury Generation LP,40.8361,-76.825,491,1708924,COAL,
4120,Woodsdale,39.4492,-84.4611,490,38945,GAS,
4497,Canadys Steam,33.0647,-80.6228,490,1360807,COAL,
2895,Pleasant Valley,43.7997,-92.6819,487,114249,GAS,
3050,Northeast,39.1231,-94.5605,486,0,OIL,
3506,B L England,39.29,-74.6339,484,589892,COAL,
1861,Energy Shelby County,39.2794,-88.4772,483,5442,GAS,
4270,Port Westward,46.1792,-123.1717,483,2745177,GAS,
4833,Nichols,35.2825,-101.7458,475,889271,GAS,
1526,Waiau,21.3919,-157.9639,475,1137655,OIL,
3185,Buck,35.7133,-80.3767,474,1136555,COAL,
2295,Sterlington,32.7047,-92.0792,474,2788,GAS,
2126,Hutchinson Energy Center,38.0906,-97.8747,474,133859,GAS,
1274,Deerhaven Generating Station,29.7586,-82.3883,471,1443489,COAL,
1287,Hardee Power Station,27.6364,-81.9636,470,551795,GAS,
4355,FirstEnergy Seneca,41.8389,-79.0056,469,0,HYDRO,
4156,McClain Energy Facility,35.2979,-97.5896,469,3118546,GAS,
1064,Blue Spruce Energy Center,39.7436,-104.68,468,379789,GAS,
4726,Eastman Cogeneration Facility,32.4472,-94.6917,468,1972039,GAS,
2300,Teche,29.8223,-91.5427,466,1117658,GAS,
1101,Hayden,40.4856,-107.185,465,3513670,COAL,
4703,Clear Lake Cogeneration Ltd,29.6255,-95.067,465,577434,GAS,
1203,New Haven Harbor,41.2836,-72.9042,460,122904,OIL,
4605,Brownsville Peaking Power,35.5438,-89.198,460,289849,GAS,
4576,Big Stone,45.3047,-96.5103,457,3169192,COAL,
1950,Raccoon Creek Energy Center,38.6996,-88.5392,456,13087,GAS,
4760,Gibbons Creek,30.6167,-96.0778,454,3626738,COAL,
3590,Yards Creek,41.0006,-75.0314,453,0,HYDRO,
3019,James River Power Station,37.1086,-93.2592,451,1480584,COAL,
288,Sundance,32.9285,-111.5899,450,107797,GAS,
3325,Coyote,47.2217,-101.8139,450,3063983,COAL,
4043,FirstEnergy Richland,41.3033,-84.3386,450,68446,GAS,
4926,Texas City Cogeneration LLC,29.3787,-94.944,450,1363664,GAS,
5286,Ross,48.5477,-121.7409,450,645726,HYDRO,
4194,Biglow Canyon Wind Farm,45.718,-120.6964,450,311962,WIND,
4354,FirstEnergy Mitchell Power Station,40.2207,-79.9682,449,962800,COAL,
4080,O H Hutchings,39.6094,-84.2931,447,170961,COAL,
3944,Selkirk Cogen,42.5744,-73.8592,446,1689735,GAS,
4146,Hugo,34.0158,-95.3206,446,2763057,COAL,
4929,Thomas C Ferguson,30.558,-98.3705,446,681707,GAS,
2196,Elmer Smith,37.7958,-87.0597,445,2598542,COAL,
4182,Tulsa,36.1125,-95.9917,443,254150,GAS,
5448,Pulliam,44.5397,-88.0083,441,1701642,COAL,
